Arquivo,Descrição
arch/arm/src/tlsr82,6 
arch/arm/src/stm32wl5,6 
arch/xtensa/src/esp32s3/esp32s3_spi.c,2 
arch/arm/src/tlsr82/tc32,3 
arch/arm/src/tlsr82/tc32/tc32_backtrace.c,2 
arch/arm/src/stm32wb,10 
arch/arm64,5 
arch/arm64/src,5 
arch/arm64/src/common,4 
arch/arm64/src/common/arm64_initialize.c,2 
arch/xtensa/src/esp32s2/esp32s2_spiram.c,1 
arch/arm/src/gd32f4,8 
arch/arm64/src/common/arm64_gicv3.c,2 
arch/sparc/src/s698pm,3 
arch/sparc/src/s698pm/s698pm-irq.c,2 
arch/arm64/src/a64,6 
arch/risc-v/src/mpfs/mpfs_entrypoints.c,2 
arch/risc-v/src/espressif,6 
arch/xtensa/src/esp32s3/esp32s3_wlan.c,3 
arch/arm64/src/common/arm64_cpupause.c,1 
arch/risc-v/src/mpfs/mpfs_corespi.c,2 
arch/arm/src/qemu,4 
arch/arm/src/goldfish,3 
arch/risc-v/src/k230,4 
arch/risc-v/src/k230/k230_start.c,3 
arch/risc-v/src/common/espressif,5 
fs/vfs/fs_lock.c,1 
drivers/wireless/ieee80211/bcm43xxx,4 
drivers/modem/alt1250,6 
drivers/virtio,7 
drivers/audio/es8388.c,3 
net/tcp/tcp_recvfrom.c,2 
net/udp/udp_close.c,3 
net/ipfrag,1 
net/ipfrag/ipfrag.c,1 
net/ipfrag/ipv4_frag.c,1 
net/ipfrag/ipv6_frag.c,1 
graphics/nxglib/pwfb,3 
graphics/nxglib/pwfb/pwfb_fillrectangle.c,2 
graphics/nxglib/pwfb/pwfb_getrectangle.c,2 
graphics/nxglib/pwfb/pwfb_moverectangle.c,2 
graphics/nxglib/pwfb/pwfb_setpixel.c,2 
libs/libdsp,4 
libs/libc/machine/arm/armv8-m,2 
boards/xtensa,8 
boards/xtensa/esp32,8 
boards/xtensa/esp32/esp32-core/src/esp32_bringup.c,2 
boards/arm/stm32l4/nucleo-l432kc/src/stm32_spwm.c,2 
boards/renesas/rx65n,5 
boards/renesas/rx65n/rx65n-grrose,2 
boards/renesas/rx65n/rx65n-grrose/src,2 
boards/renesas/rx65n/rx65n-rsk2mb,2 
boards/renesas/rx65n/rx65n-rsk2mb/src,2 
boards/arm/stm32/common,5 
boards/arm/stm32/common/src,5 
boards/renesas/rx65n/rx65n-grrose/src/rx65n_gpio.c,1 
boards/renesas/rx65n/rx65n-rsk2mb/src/rx65n_gpio.c,1 
boards/arm/imxrt/teensy-4.x,6 
boards/arm/imxrt/teensy-4.x/src,6 
boards/xtensa/esp32/esp32-devkitc,6 
boards/xtensa/esp32/esp32-devkitc/src,6 
boards/xtensa/esp32/esp32-devkitc/src/esp32_bringup.c,2 
boards/xtensa/esp32/esp32-wrover-kit,4 
boards/xtensa/esp32/esp32-wrover-kit/src,4 
boards/xtensa/esp32/esp32-wrover-kit/src/esp32_bringup.c,4 
boards/risc-v/bl602,5 
boards/risc-v/bl602/bl602evb,5 
boards/risc-v/bl602/bl602evb/src,5 
boards/risc-v/esp32c3,8 
boards/risc-v/esp32c3/esp32c3-devkit,8 
boards/risc-v/esp32c3/esp32c3-devkit/src,8 
boards/risc-v/esp32c3/esp32c3-devkit/src/esp32c3_bringup.c,3 
boards/arm/rp2040,6 
boards/arm/rp2040/raspberrypi-pico,5 
boards/arm/rp2040/raspberrypi-pico/src,3 
boards/arm/rp2040/raspberrypi-pico/src/rp2040_bringup.c,2 
boards/xtensa/esp32/common,7 
boards/xtensa/esp32/common/src,7 
boards/risc-v/bl602/bl602evb/src/bl602_ostest.c,1 
boards/arm/stm32/nucleo-f446re/src/stm32_bringup.c,3 
boards/arm/stm32/nucleo-f302r8/src/stm32_bringup.c,2 
boards/risc-v/mpfs,5 
boards/risc-v/mpfs/icicle,4 
boards/risc-v/mpfs/icicle/src,4 
boards/risc-v/mpfs/icicle/src/mpfs_bringup.c,3 
boards/arm/stm32/nucleo-g431kb,5 
boards/arm/stm32/nucleo-g431kb/src,5 
boards/arm/stm32/nucleo-g431kb/src/stm32_bringup.c,2 
boards/arm/rp2040/common,6 
boards/arm/rp2040/common/src,6 
boards/arm/stm32h7/nucleo-h743zi2,5 
boards/arm/stm32h7/nucleo-h743zi2/src,5 
boards/arm/stm32/b-g431b-esc1,4 
boards/arm/stm32/b-g431b-esc1/src,4 
boards/xtensa/esp32s2,8 
boards/xtensa/esp32s2/esp32s2-saola-1,5 
boards/xtensa/esp32s2/esp32s2-saola-1/src,5 
boards/risc-v/mpfs/common,4 
boards/risc-v/mpfs/common/src,4 
boards/risc-v/mpfs/common/src/mpfs_ostest.c,1 
boards/arm/phy62xx,4 
boards/arm/phy62xx/phy6222,4 
boards/arm/phy62xx/phy6222/src,4 
boards/arm/samv7/common,4 
boards/arm/samv7/common/src,4 
boards/arm/samv7/same70-qmtech,4 
boards/arm/samv7/same70-qmtech/src,4 
boards/xtensa/esp32s3,6 
boards/xtensa/esp32s3/esp32s3-devkit,6 
boards/xtensa/esp32s3/esp32s3-devkit/src,6 
boards/xtensa/esp32s3/common,6 
boards/xtensa/esp32s3/common/src,6 
boards/arm/s32k1xx/rddrone-bms772,9 
boards/arm/s32k1xx/rddrone-bms772/src,9 
boards/arm/rp2040/common/src/rp2040_common_bringup.c,2 
boards/arm64,9 
boards/xtensa/esp32/esp32-sparrow-kit,4 
boards/xtensa/esp32/esp32-sparrow-kit/src,4 
boards/risc-v/espressif,4 
boards/risc-v/espressif/esp32c3-generic,4 
boards/risc-v/espressif/esp32c3-generic/src,4 
boards/risc-v/espressif/esp32c3-generic/src/esp32c3_bringup.c,2 
boards/risc-v/espressif/esp32c6-generic,4 
boards/risc-v/espressif/esp32c6-generic/src,4 
boards/risc-v/espressif/esp32c6-generic/src/esp32c6_bringup.c,2 
boards/risc-v/espressif/esp32h2-generic,4 
boards/risc-v/espressif/esp32h2-generic/src,4 
boards/risc-v/espressif/esp32h2-generic/src/esp32h2_bringup.c,2 
boards/arm/stm32f7/stm32f777zit6-meadow,4 
boards/arm/stm32f7/stm32f777zit6-meadow/src,4 
boards/arm/stm32f7/stm32f777zit6-meadow/src/stm32_boot.c,3 
boards/arm/stm32h7/linum-stm32h753bi,4 
boards/arm/stm32h7/linum-stm32h753bi/src,4 
boards/risc-v/esp32h2,5 
boards/arm64/imx9,4 
boards/arm64/imx9/imx93-evk,4 
boards/arm64/imx9/imx93-evk/src,4 
arch/arm/src/stm32h7/stm32_otgdev.c,2 
arch/arm/src/stm32h7/stm32_dma.c,2 
arch/z80/src/common/z80_usestack.c,2 
arch/mips/src/common/mips_usestack.c,2 
arch/x86_64/src/intel64/up_usestack.c,2 
arch/arm/src/s32k3xx,6 
arch/arm/src/s32k3xx/s32k3xx_lpi2c.c,2 
arch/arm/src/s32k3xx/s32k3xx_serial.c,2 
libs/libc/dirent,4 
boards/arm/imxrt/imxrt1064-evk,4 
boards/arm/imxrt/imxrt1064-evk/src,6 
arch/arm/src/nrf52/nrf52_rtc.c,2 
arch/arm/src/nrf52/nrf52_ppi.c,2 
boards/arm/stm32h7/nucleo-h745zi,3 
boards/arm/stm32h7/nucleo-h745zi/src,3 
boards/arm/stm32h7/nucleo-h745zi/src/stm32_bringup.c,1 
arch/arm/src/lc823450/lc823450_testset.c,2 
arch/arm/src/lc823450/lc823450_allocateheap2.c,1 
arch/arm/src/cxd56xx/cxd56_gpioint.c,2 
arch/arm/src/cxd56xx/cxd56_rtc.c,2 
arch/arm/src/cxd56xx/cxd56_dmac.c,3 
arch/sim/src/sim/up_simsmp.c,2 
arch/sim/src/sim/up_smpsignal.c,2 
arch/arm/src/cxd56xx/cxd56_spi.c,3 
arch/risc-v/src/fe310/fe310_lowputc.c,1 
arch/arm/src/cxd56xx/cxd56_cpustart.c,2 
arch/arm/src/cxd56xx/cxd56_udmac.c,2 
arch/risc-v/src/fe310/fe310_gpio.c,2 
arch/risc-v/src/k210/k210_clockconfig.c,1 
arch/risc-v/src/k210/k210_start.c,3 
arch/risc-v/src/k210/k210_timerisr.c,2 
arch/risc-v/src/rv64gc/up_swint.c,1 
arch/risc-v/src/k210/k210_cpuidlestack.c,2 
arch/risc-v/src/k210/k210_cpustart.c,2 
arch/arm/src/cxd56xx/cxd56_cpupause.c,2 
arch/risc-v/src/k210/k210_cpupause.c,1 
arch/arm/src/imx6/imx_enet.c,2 
arch/arm/src/rp2040,4 
arch/xtensa/src/esp32s2/esp32s2_rng.c,2 
arch/risc-v/src/qemu-rv,3 
arch/risc-v/src/qemu-rv/qemu_rv_timerisr.c,2 
arch/sparc/src/sparc_v8,5 
arch/ceva,4 
arch/ceva/src,4 
arch/ceva/src/common,4 
arch/sparc/src/sparc_v8/up_blocktask.c,1 
arch/sparc/src/sparc_v8/up_unblocktask.c,1 
arch/sparc/src/sparc_v8/up_reprioritizertr.c,1 
arch/arm/src/rp2040/rp2040_flash_mtd.c,2 
arch/arm/src/nrf53,4 
arch/arm/src/gd32f4/gd32f4xx_dma.c,2 
arch/arm/src/gd32f4/gd32f4xx_spi.c,3 
sched/tls,2 
drivers/wireless/gs2200m.c,2 
drivers/audio/cxd56.c,3 
drivers/virtio/virtio-mmio-net.c,2 
net/usrsock/usrsock_recvmsg.c,2 
net/usrsock/usrsock_devif.c,2 
libs/libc/spawn,2 
boards/arm/cxd56xx/common,5 
boards/arm/cxd56xx/common/src,5 
boards/arm/cxd56xx/common/src/cxd56_gs2200m.c,3 
boards/risc-v/fe310,2 
boards/risc-v/fe310/hifive1-revb,2 
boards/risc-v/fe310/hifive1-revb/src,2 
boards/risc-v/fe310/hifive1-revb/src/fe310_bringup.c,2 
boards/risc-v/k210,3 
boards/risc-v/k210/maix-bit,3 
boards/risc-v/c906,3 
boards/risc-v/c906/smartl-c906,3 
boards/risc-v/c906/smartl-c906/src,3 
arch/arm/src/stm32/stm32_comp.c,1 
arch/arm/src/nrf52/nrf52_i2c.c,2 
arch/arm/src/stm32/stm32g4xxxx_rcc.c,2 
arch/arm/src/nrf52/nrf52_sdc.c,2 
arch/arm/src/stm32/stm32_foc.c,2 
arch/arm/src/stm32/stm32_can_sock.c,2 
arch/arm/src/stm32/stm32_fdcan_sock.c,2 
arch/arm/src/nrf53/nrf53_start.c,2 
arch/arm/src/stm32f7/stm32_foc.c,2 
arch/arm/src/nrf53/nrf53_serial.c,2 
arch/arm/src/nrf52/nrf52_usbd.c,2 
drivers/motor,2 
drivers/motor/foc,2 
drivers/motor/foc/foc_dummy.c,2 
libs/libdsp/lib_observer.c,2 
libs/libdsp/lib_pid.c,2 
libs/libdsp/lib_foc.c,2 
libs/libdsp/lib_misc.c,2 
libs/libdsp/lib_svm.c,2 
libs/libdsp/lib_transform.c,2 
libs/libdsp/lib_motor.c,2 
boards/arm/nrf52/nrf52832-dk,2 
boards/arm/nrf52/nrf52832-dk/src,2 
boards/arm/nrf52/nrf52840-dk/src/nrf52_bringup.c,2 
boards/arm/nrf52/nrf52840-dk/src/nrf52_lsm6dsl.c,1 
boards/x86_64,3 
boards/x86_64/intel64,3 
boards/x86_64/intel64/qemu-intel64,3 
boards/x86_64/intel64/qemu-intel64/src,3 
boards/arm/nrf52/nrf52832-dk/src/nrf52_bringup.c,2 
boards/arm/stm32/common/src/stm32_ihm07m1.c,2 
boards/arm/stm32/common/src/stm32_ihm08m1.c,2 
boards/arm/stm32/nucleo-g431rb,5 
boards/arm/stm32/nucleo-g431rb/src,5 
boards/arm/stm32/nucleo-g431rb/src/stm32_bringup.c,2 
boards/arm/stm32/b-g431b-esc1/src/stm32_foc.c,2 
boards/arm/nrf53,4 
boards/arm/nrf53/nrf5340-dk,3 
boards/arm/nrf53/nrf5340-dk/src,3 
boards/arm/nrf53/nrf5340-dk/src/nrf53_bringup.c,2 
arch/arm/src/stm32f7/stm32_tickless.c,2 
arch/arm/src/stm32h7/stm32h7x7xx_rcc.c,2 
arch/arm/src/stm32h7/stm32_tickless.c,2 
wireless/ieee802154/mac802154.c,1 
wireless/ieee802154/mac802154_assoc.c,1 
wireless/ieee802154/mac802154_start.c,1 
wireless/ieee802154/mac802154_reset.c,1 
wireless/ieee802154/mac802154_scan.c,1 
arch/arm/src/stm32l5,4 
arch/arm/src/stm32u5,5 
arch/sim/src/sim/sim_oneshot.c,2 
arch/sim/src/sim/sim_doirq.c,2 
fs/rpmsgfs,3 
fs/rpmsgfs/rpmsgfs_client.c,3 
drivers/rptun,2 
arch/risc-v/src/litex,6 
arch/avr/src/avr/up_initialstate.c,1 
arch/avr/src/common/up_modifyreg16.c,1 
arch/avr/src/common/up_modifyreg32.c,1 
arch/avr/src/common/up_modifyreg8.c,1 
arch/x86/src/qemu/qemu_idle.c,1 
arch/mips/src/pic32mz/pic32mz_ethernet.c,1 
arch/arm/src/stm32f7/stm32_mpuinit.c,1 
arch/arm/src/imx1/imx_irq.c,1 
arch/arm/src/armv7-a/arm_cpuidlestack.c,1 
arch/arm/src/armv7-a/arm_physpgaddr.c,1 
arch/arm/src/lpc43xx/spifi,2 
arch/arm/src/lpc43xx/spifi/src,2 
arch/arm/src/lpc43xx/spifi/src/spifilib_dev_common.c,1 
arch/arm/src/stm32f7/stm32_pwr.c,1 
arch/renesas/src/common/up_createstack.c,1 
arch/renesas/src/common/up_usestack.c,1 
arch/renesas/src/m16c/m16c_copystate.c,1 
arch/renesas/src/m16c/m16c_dumpstate.c,1 
arch/renesas/src/m16c/m16c_initialstate.c,1 
arch/renesas/src/m16c/m16c_schedulesigaction.c,1 
arch/renesas/src/sh1/sh1_copystate.c,1 
arch/renesas/src/sh1/sh1_dumpstate.c,1 
arch/renesas/src/sh1/sh1_initialstate.c,1 
arch/renesas/src/sh1/sh1_irq.c,1 
arch/renesas/src/sh1/sh1_schedulesigaction.c,1 
arch/arm/src/stm32l4/stm32l4_oneshot_lowerhalf.c,1 
arch/xtensa/src/common/xtensa_idle.c,1 
arch/xtensa/src/common/xtensa_dumpstate.c,1 
arch/xtensa/src/common/xtensa_testset.c,1 
arch/misoc/src/lm32/lm32_allocateheap.c,1 
arch/xtensa/src/esp32/esp32_cpuidlestack.c,1 
arch/misoc/src/lm32/lm32_initialstate.c,1 
arch/misoc/src/lm32/lm32_dumpstate.c,1 
arch/misoc/src/lm32/lm32_exit.c,1 
arch/misoc/src/lm32/lm32_schedulesigaction.c,1 
arch/arm/src/lpc43xx/lpc43_timer.c,1 
arch/arm/src/xmc4/xmc4_clrpend.c,1 
arch/arm/src/lc823450/lc823450_mmcl.c,1 
arch/arm/src/stm32/stm32_opamp.c,1 
arch/arm/src/lpc43xx/lpc43_wwdt.c,1 
arch/misoc/src/lm32/lm32_createstack.c,1 
arch/misoc/src/lm32/lm32_releasestack.c,1 
arch/misoc/src/lm32/lm32_stackframe.c,1 
arch/xtensa/src/common/xtensa_checkstack.c,1 
arch/arm/src/lc823450/lc823450_dvfs2.c,1 
arch/arm/src/lc823450/lc823450_procfs_dvfs.c,1 
arch/x86/src/qemu/qemu_keypad.c,1 
arch/arm/src/armv7-r/arm_initialstate.c,1 
arch/arm/src/nrf52/nrf52_start.c,1 
arch/arm/src/lpc54xx/lpc54_rtc_lowerhalf.c,1 
arch/or1k/src/common/up_assert.c,1 
arch/arm/src/xmc4/xmc4_spi.c,1 
arch/arm/src/stm32h7/stm32_rcc.c,1 
arch/arm/src/stm32h7/stm32_start.c,1 
arch/arm/src/samd2l2/sam_start.c,1 
arch/arm/src/samd2l2/sam_usb.c,1 
arch/arm/src/samd2l2/samd_gclk.c,1 
arch/arm/src/samd2l2/saml_gclk.c,1 
arch/or1k/src/common/up_task_start.c,1 
arch/or1k/src/common/up_releasestack.c,1 
arch/arm/src/stm32l4/stm32l4_lptim.c,1 
arch/arm/src/stm32l4/stm32l4_pmsleep.c,1 
arch/arm/src/lc823450/lc823450_mpuinit2.c,1 
arch/arm/src/imxrt/imxrt_wdog.c,1 
arch/arm/src/max326xx/max32660/max32660_wdt.c,1 
arch/arm/src/max326xx/common/max326_rtc_lowerhalf.c,1 
arch/or1k/src/common/up_exit.c,1 
arch/arm/src/tiva/common/tiva_allocateheap.c,1 
arch/arm/src/tiva/common/tiva_dumpgpio.c,1 
arch/arm/src/tiva/common/tiva_eeprom.c,1 
arch/arm/src/tiva/common/tiva_mpuinit.c,1 
arch/arm/src/tiva/lm/lm3s_ethernet.c,1 
arch/arm/src/stm32/stm32_dma_v2.c,1 
arch/arm/src/tiva/tm4c/tm4c129_sysctrl.c,1 
arch/arm/src/stm32f7/stm32_capture.c,1 
arch/arm/src/tiva/cc13xx/cc13xx_enablepwr.c,1 
arch/arm/src/tiva/common/lm4xx_tm3c_sysctrl.c,1 
arch/arm/src/tiva/cc13xx/cc13xx_gpioirq.c,1 
arch/arm/src/lpc43xx/lpc43_aes.c,1 
arch/arm/src/stm32f7/stm32_lse.c,1 
arch/or1k/src/mor1kx,2 
arch/or1k/src/mor1kx/mor1kx_serial.c,1 
arch/misoc/src/lm32/lm32_idle.c,1 
arch/or1k/src/mor1kx/mor1kx_start.c,1 
arch/misoc/src/minerva/minerva_exit.c,1 
arch/arm/src/armv7-a/arm_cache.c,1 
arch/arm/src/armv7-r/arm_cache.c,1 
arch/arm/src/nrf52/nrf52_idle.c,1 
arch/misoc/src/minerva/minerva_idle.c,1 
arch/misoc/src/minerva/minerva_schedulesigaction.c,1 
arch/or1k/src/common/up_schedulesigaction.c,1 
arch/risc-v/src/gap8/gap8_schedulesigaction.c,1 
arch/arm/src/imxrt/imxrt_xbar.c,1 
arch/arm/src/stm32l4/stm32l4_usbdev.c,1 
arch/arm/src/lpc54xx/lpc54_rng.c,1 
arch/arm/src/stm32h7/stm32_ethernet.c,1 
arch/arm/src/lpc43xx/lpc43_emc.c,1 
arch/arm/src/nrf52/nrf52_rng.c,1 
arch/arm/src/samd5e5/sam_usb.c,1 
arch/arm/src/stm32f0l0g0/stm32_adc.c,1 
arch/arm/src/stm32f0l0g0/stm32_aes.c,1 
arch/arm/src/stm32f0l0g0/stm32_exti_gpio.c,1 
arch/arm/src/stm32f0l0g0/stm32_gpio.c,1 
arch/arm/src/stm32f0l0g0/stm32_hsi48.c,1 
arch/arm/src/stm32f0l0g0/stm32_i2c.c,1 
arch/arm/src/stm32f0l0g0/stm32_irq.c,1 
arch/arm/src/stm32f0l0g0/stm32_lse.c,1 
arch/arm/src/stm32f0l0g0/stm32_rng.c,1 
arch/arm/src/stm32f0l0g0/stm32_serial_v2.c,1 
arch/arm/src/stm32f0l0g0/stm32_spi.c,1 
arch/arm/src/stm32f0l0g0/stm32_start.c,1 
arch/arm/src/stm32f0l0g0/stm32_usbdev.c,1 
arch/arm/src/stm32f0l0g0/stm32f0_rcc.c,1 
arch/arm/src/cxd56xx/cxd56_clock.c,3 
arch/arm/src/cxd56xx/cxd56_irq.c,1 
arch/arm/src/cxd56xx/cxd56_sdhci.c,1 
arch/arm/src/cxd56xx/cxd56_start.c,1 
arch/arm/src/cxd56xx/cxd56_usbdev.c,1 
arch/arm/src/stm32h7/stm32_pwm.c,1 
arch/arm/src/cxd56xx/cxd56_wdt.c,1 
arch/z80/src/ez80/ez80_rtc_lowerhalf.c,1 
arch/arm/src/lpc17xx_40xx/lpc176x_clockconfig.c,1 
arch/arm/src/lpc17xx_40xx/lpc176x_gpio.c,1 
arch/arm/src/lpc17xx_40xx/lpc176x_rtc.c,1 
arch/arm/src/lpc17xx_40xx/lpc178x_40xx_gpio.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_allocateheap.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_can.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_clockconfig.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_clrpend.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_emc.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_ethernet.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_gpioint.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_i2c.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_lcd.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_mcpwm.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_mpuinit.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_progmem.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_pwm.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_serial.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_start.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_timer.c,1 
arch/arm/src/lpc17xx_40xx/lpc17_40_usbdev.c,1 
arch/misoc/src/minerva/minerva_initialstate.c,1 
arch/or1k/src/common/up_initialstate.c,1 
arch/sim/src/sim/up_ajoystick.c,1 
arch/sim/src/sim/up_allocateheap.c,1 
arch/sim/src/sim/up_blocktask.c,1 
arch/sim/src/sim/up_cpuidlestack.c,1 
arch/sim/src/sim/up_createstack.c,1 
arch/sim/src/sim/up_deviceimage.c,1 
arch/sim/src/sim/up_exit.c,1 
arch/sim/src/sim/up_framebuffer.c,1 
arch/sim/src/sim/up_hostfs.c,1 
arch/sim/src/sim/up_idle.c,1 
arch/sim/src/sim/up_initialize.c,1 
arch/sim/src/sim/up_initialstate.c,1 
arch/sim/src/sim/up_interruptcontext.c,1 
arch/sim/src/sim/up_netdriver.c,1 
arch/sim/src/sim/up_releasepending.c,1 
arch/sim/src/sim/up_releasestack.c,1 
arch/sim/src/sim/up_reprioritizertr.c,1 
arch/sim/src/sim/up_romgetc.c,1 
arch/sim/src/sim/up_schedulesigaction.c,1 
arch/sim/src/sim/up_stackframe.c,1 
arch/sim/src/sim/up_testset.c,1 
arch/sim/src/sim/up_touchscreen.c,1 
arch/sim/src/sim/up_unblocktask.c,1 
arch/sim/src/sim/up_usestack.c,1 
arch/sim/src/sim/up_x11eventloop.c,1 
arch/arm/src/stm32f7/stm32_pwm.c,1 
arch/arm/src/stm32h7/stm32_bbsram.c,1 
arch/arm/src/stm32h7/stm32_pwr.c,1 
arch/arm/src/s32k1xx/s32k1xx_serial.c,1 
arch/arm/src/stm32h7/stm32_sdmmc.c,1 
arch/arm/src/stm32h7/stm32_rtc.c,1 
arch/arm/src/stm32h7/stm32_rtc_lowerhalf.c,1 
arch/arm/src/cxd56xx/cxd56_pwm.c,1 
arch/arm/src/stm32h7/stm32_exti_alarm.c,1 
arch/arm/src/cxd56xx/cxd56_i2c.c,2 
arch/arm/src/s32k1xx/s32k1xx_lpspi.c,1 
arch/arm/src/cxd56xx/cxd56_icc.c,1 
arch/arm/src/stm32h7/stm32_flash.c,1 
arch/arm/src/stm32l4/stm32l4xrxx_dma.c,1 
arch/renesas/src/rx65n/rx65n_sigdeliver.c,1 
arch/risc-v/src/fe310/fe310_start.c,1 
arch/arm/src/cxd56xx/cxd56_gnss.c,1 
arch/arm/src/stm32f7/stm32_sai.c,1 
arch/risc-v/src/fe310/fe310_irq.c,1 
arch/arm/src/am335x/am335x_gpio.c,1 
arch/risc-v/src/fe310/fe310_serial.c,1 
arch/arm/src/samd2l2/sam_adc.c,1 
arch/risc-v/src/fe310/fe310_irq_dispatch.c,2 
arch/arm/src/s32k1xx/s32k1xx_enet.c,1 
arch/renesas/src/rx65n/rx65n_eth.c,1 
arch/arm/src/am335x/am335x_gpioirq.c,1 
arch/arm/src/cxd56xx/cxd56_adc.c,1 
arch/arm/src/cxd56xx/cxd56_charger.c,1 
arch/arm/src/cxd56xx/cxd56_cpuidlestack.c,1 
arch/arm/src/cxd56xx/cxd56_emmc.c,1 
arch/arm/src/cxd56xx/cxd56_farapi.c,1 
arch/arm/src/cxd56xx/cxd56_gauge.c,1 
arch/arm/src/cxd56xx/cxd56_ge2d.c,1 
arch/arm/src/cxd56xx/cxd56_geofence.c,1 
arch/arm/src/cxd56xx/cxd56_powermgr.c,1 
arch/arm/src/cxd56xx/cxd56_rtc_lowerhalf.c,1 
arch/arm/src/cxd56xx/cxd56_scu.c,1 
arch/arm/src/cxd56xx/cxd56_serial.c,1 
arch/arm/src/cxd56xx/cxd56_sph.c,2 
arch/arm/src/cxd56xx/cxd56_sysctl.c,1 
arch/arm/src/cxd56xx/cxd56_timer.c,1 
arch/arm/src/cxd56xx/cxd56_uart0.c,2 
arch/arm/src/imxrt/imxrt_enc.c,1 
arch/arm/src/s32k1xx/s32k1xx_edma.c,1 
arch/arm/src/s32k1xx/s32k1xx_lpi2c.c,1 
arch/arm/src/stm32/stm32_i2c_v2.c,1 
arch/arm/src/stm32f7/stm32_qencoder.c,1 
arch/arm/src/stm32h7/stm32_qencoder.c,1 
arch/arm/src/tiva/common/tiva_hciuart.c,1 
arch/misoc/src/minerva/minerva_assert.c,1 
arch/misoc/src/minerva/minerva_doirq.c,1 
arch/misoc/src/minerva/minerva_irq.c,1 
arch/risc-v/src/fe310/fe310_clockconfig.c,1 
arch/arm/src/cxd56xx/cxd56_cisif.c,1 
arch/risc-v/src/k210/k210_irq.c,1 
arch/risc-v/src/k210/k210_irq_dispatch.c,2 
arch/arm/src/stm32f7/stm32_dtcm.c,1 
arch/arm/src/armv7-r/arm_gicv2.c,1 
arch/arm/src/lpc54xx/lpc54_mpuinit.c,1 
arch/arm/src/s32k1xx/s32k1xx_pingpio.c,1 
arch/arm/src/samd5e5/sam_mpuinit.c,1 
arch/arm/src/xmc4/xmc4_mpuinit.c,1 
arch/misoc/src/minerva/minerva_dumpstate.c,1 
arch/renesas/src/rx65n/rx65n_hardware_setup.c,1 
arch/renesas/src/rx65n/rx65n_irq.c,1 
arch/risc-v/src/fe310/fe310_allocateheap.c,1 
arch/risc-v/src/k210/k210_allocateheap.c,1 
arch/risc-v/src/k210/k210_serial.c,1 
arch/arm/src/nrf52/nrf52_spi.c,3 
arch/arm/src/cxd56xx/cxd56_sfc.c,1 
arch/arm/src/stm32f0l0g0/stm32_tim.c,1 
arch/arm/src/stm32h7/stm32_qspi.c,1 
arch/arm/src/samd5e5/sam_gmac.c,1 
arch/sim/src/sim/up_lcd.c,1 
arch/sim/src/sim/up_checkstack.c,1 
arch/arm/src/cxd56xx/cxd56_allocateheap.c,1 
arch/sim/src/sim/up_hosttime.c,1 
arch/sim/src/sim/up_rtc.c,1 
arch/sim/src/sim/up_rptun.c,1 
arch/arm/src/cxd56xx/cxd56_backuplog.c,1 
arch/renesas/src/rx65n/rx65n_initialstate.c,1 
arch/renesas/src/rx65n/rx65n_lowputc.c,1 
arch/arm/src/am335x/am335x_can.c,1 
arch/arm/src/stm32f7/stm32_pmstandby.c,2 
arch/or1k/src/common/up_pthread_start.c,1 
arch/renesas/src/rx65n/rx65n_schedulesigaction.c,1 
arch/x86_64/src/intel64/up_regdump.c,1 
arch/xtensa/src/common/xtensa_hostfs.c,1 
arch/arm/src/imxrt/imxrt_usbdev.c,1 
arch/sim/src/sim/up_vpnkit.c,2 
arch/arm/src/stm32h7/stm32_fmc.c,1 
arch/arm/src/nrf52/nrf52_clockconfig.c,1 
arch/arm/src/stm32l4/stm32l4_usbhost_trace.c,1 
arch/arm/src/cxd56xx/cxd56_powermgr_procfs.c,1 
arch/misoc/src/minerva/minerva_releasestack.c,1 
arch/x86_64/src/intel64/up_releasestack.c,1 
arch/x86_64/src/intel64/intel64_tickless.c,2 
arch/renesas/src/rx65n/rx65n_dumpstate.c,1 
arch/renesas/src/rx65n/rx65n_sbram.c,2 
arch/arm/src/armv8-m/arm_assert.c,1 
arch/arm/src/armv8-m/arm_cache.c,1 
arch/arm/src/armv8-m/arm_doirq.c,1 
arch/arm/src/armv8-m/arm_hardfault.c,1 
arch/arm/src/armv8-m/arm_initialstate.c,1 
arch/arm/src/armv8-m/arm_itm_syslog.c,1 
arch/arm/src/armv8-m/arm_memfault.c,1 
