Arquivo,Descrição
drivers/kscan/kscan_sdl.c,2 
drivers/pcie/endpoint/pcie_ep_bcm_iproc.c,2 
drivers/dma/dma_pl330.c,2 
drivers/i2c/i2c_lpc11u6x.c,2 
drivers/serial/uart_nuvoton.c,2 
net/yaip,3 
net/yaip/l2,4 
tests/net/udp,2 
tests/net/udp/src,2 
tests/net/udp/src/main.c,2 
tests/net/dhcpv4,2 
tests/net/dhcpv4/src,2 
tests/net/dhcpv4/src/main.c,2 
tests/net/ieee802154/l2,4 
tests/net/ieee802154/l2/src,4 
tests/net/ieee802154/l2/src/ieee802154_fake_driver.c,2 
tests/net/tcp,2 
tests/net/tcp/src,2 
tests/net/tcp/src/main.c,2 
tests/net/mld,2 
tests/net/mld/src,2 
tests/net/mld/src/main.c,2 
tests/arch/x86/info,3 
tests/arch/x86/info/src,3 
tests/arch/x86/info/src/acpi.c,1 
subsys/net/ip/l2/ieee802154,2 
subsys/net/ip/l2/ieee802154/ieee802154.c,2 
subsys/net/ip/l2/ieee802154/ieee802154_frame.c,1 
subsys/net/ip/l2/ieee802154/ieee802154_mgmt.c,1 
subsys/net/ip/l2/ieee802154/ieee802154_radio_aloha.c,2 
subsys/net/ip/l2/ieee802154/ieee802154_radio_csma_ca.c,2 
subsys/net/lib/dns/dns_client.c,2 
subsys/net/ip/l2/ieee802154/ieee802154_shell.c,2 
subsys/net/ip/udp.c,2 
subsys/net/ip/ipv6_mld.c,3 
kernel/unified/sched.c,1 
kernel/unified/mailbox.c,1 
kernel/unified/pipes.c,1 
kernel/unified/init.c,1 
kernel/unified/timer.c,1 
kernel/unified/thread.c,1 
kernel/unified/msg_q.c,1 
subsys/net/ip/l2/bluetooth.c,2 
subsys/net/ip/l2/bluetooth_shell.c,2 
tests/bluetooth/tester/src/btp_gap.c,2 
tests/bluetooth/tester/src/btp_gatt.c,2 
tests/bluetooth/tester/src/btp_l2cap.c,2 
tests/bsim/bluetooth/audio/src/has_client_test.c,2 
tests/bsim/bluetooth/audio/src/has_test.c,1 
tests/bsim/bluetooth/host,6 
tests/bsim/bluetooth/host/gatt,3 
tests/bluetooth/audio/ascs,2 
tests/bluetooth/audio/ascs/src,2 
tests/bluetooth/audio/ascs/src/main.c,2 
tests/bluetooth/audio/ascs/src/test_ase_state_transition.c,2 
tests/bluetooth/audio/mocks/src/pacs.c,3 
tests/bluetooth/audio/mocks/src/gatt.c,2 
tests/bsim/bluetooth/host/gatt/ccc_store,2 
tests/bsim/bluetooth/host/gatt/ccc_store/src,2 
subsys/bluetooth/audio/has.c,2 
subsys/bluetooth/audio/tbs_client.c,2 
subsys/bluetooth/shell/has.c,2 
subsys/bluetooth/audio/has_client.c,2 
subsys/bluetooth/audio/tbs.c,2 
subsys/bluetooth/audio/bap_unicast_server.c,3 
samples/net/coap_observe_client,1 
samples/net/coap_observe_client/src,1 
samples/net/coap_observe_client/src/coap-observe-client.c,1 
samples/net/coap_server/src/coap-server.c,1 
samples/net/dtls_client,1 
samples/net/dtls_client/src,1 
samples/net/dtls_client/src/dtls-client.c,1 
samples/net/dtls_server,1 
samples/net/dtls_server/src,1 
samples/net/dtls_server/src/dtls-server.c,1 
samples/net/echo_client/src/echo-client.c,1 
samples/net/echo_server,1 
samples/net/echo_server/src,1 
samples/net/echo_server/src/echo-server.c,1 
samples/net/loopback_test,1 
samples/net/loopback_test/src,1 
samples/net/loopback_test/src/network.c,1 
samples/net/zperf/src/zperf_udp_uploader.c,1 
samples/net/mbedtls_sslclient/src/tcp.c,1 
samples/net/zoap_client,2 
samples/net/zoap_client/src,2 
samples/net/zoap_client/src/zoap-client.c,2 
samples/net/zoap_server,2 
samples/net/zoap_server/src,2 
samples/net/zoap_server/src/zoap-server.c,2 
samples/net/leds_demo,1 
samples/net/leds_demo/src,1 
samples/net/leds_demo/src/leds-demo.c,1 
samples/net/zperf/src/zperf_session.c,1 
samples/net/ieee802154/hw,1 
samples/net/ieee802154/hw/src,1 
samples/net/mbedtls_dtlsserver/src/udp.c,1 
samples/net/coaps_client/src/udp.c,1 
samples/net/irc_bot,2 
samples/net/irc_bot/src,2 
samples/net/irc_bot/src/irc-bot.c,2 
samples/net/coaps_server/src/udp.c,1 
samples/net/http_server,2 
samples/net/http_server/src,2 
samples/net/http_server/src/http_write_utils.c,1 
samples/net/telnet,1 
samples/net/telnet/src,1 
samples/net/telnet/src/telnet.c,1 
samples/net/http_server/src/http_server.c,1 
samples/net/http_server/src/main.c,1 
samples/net/mqtt_publisher,1 
samples/net/mqtt_publisher/src,1 
samples/net/mqtt_publisher/src/main.c,1 
samples/net/http_client/src/main.c,1 
samples/net/sockets/echo,4 
samples/net/sockets/echo/src,2 
samples/net/sockets/echo/src/socket_echo.c,2 
samples/net/sockets/echo_async,3 
samples/net/sockets/echo_async/src,2 
samples/net/sockets/echo_async/src/socket_echo.c,2 
samples/net/sockets/http_get,2 
samples/net/sockets/http_get/src,2 
samples/net/sockets/http_get/src/http_get.c,2 
samples/net/stats,1 
samples/net/stats/src,1 
samples/net/stats/src/main.c,1 
samples/net/rpl_border_router/src/http.c,1 
samples/net/gptp,1 
samples/net/gptp/src,1 
samples/net/gptp/src/main.c,1 
samples/net/sockets/echo_client,2 
samples/net/sockets/echo_client/src,2 
samples/net/sockets/echo_client/src/tcp.c,1 
samples/net/sockets/echo_client/src/udp.c,1 
samples/net/sockets/echo_server,3 
samples/net/sockets/echo_server/src,3 
samples/net/sockets/echo_server/src/tcp.c,1 
samples/net/sockets/echo_server/src/udp.c,1 
samples/net/sockets/echo_client/src/echo-client.c,2 
samples/net/sockets/echo_server/src/echo-server.c,2 
samples/net/syslog_net,2 
samples/net/syslog_net/src,2 
samples/net/syslog_net/src/main.c,2 
samples/net/eth_native_posix,1 
samples/net/eth_native_posix/src,1 
samples/net/eth_native_posix/src/main.c,1 
samples/net/ipv4_autoconf,1 
samples/net/ipv4_autoconf/src,1 
samples/net/ipv4_autoconf/src/main.c,1 
samples/net/mdns_responder,2 
samples/net/mdns_responder/src,2 
samples/net/mdns_responder/src/main.c,1 
samples/net/promiscuous_mode,2 
samples/net/promiscuous_mode/src,2 
samples/net/promiscuous_mode/src/main.c,2 
samples/net/vlan,1 
samples/net/vlan/src,1 
samples/net/vlan/src/main.c,1 
samples/net/sockets/echo_server/src/vlan.c,1 
samples/net/rpl_node,1 
samples/net/rpl_node/src,1 
samples/net/rpl_node/src/main.c,1 
samples/net/sockets/sntp_client,1 
samples/net/sockets/sntp_client/src,1 
samples/net/sockets/sntp_client/src/main.c,1 
samples/net/sockets/can,3 
samples/net/sockets/can/src,3 
samples/net/sockets/can/src/main.c,3 
samples/net/cloud,3 
samples/net/cloud/google_iot_mqtt,2 
samples/net/cloud/google_iot_mqtt/src,2 
samples/net/cloud/google_iot_mqtt/src/main.c,1 
samples/net/cloud/google_iot_mqtt/src/protocol.c,2 
samples/net/cloud/mqtt_azure,1 
samples/net/cloud/mqtt_azure/src,1 
samples/net/cloud/mqtt_azure/src/main.c,1 
samples/net/sockets/dumb_http_server_mt,2 
samples/net/sockets/dumb_http_server_mt/src,2 
samples/net/sockets/dumb_http_server_mt/src/main.c,2 
drivers/slip,1 
drivers/slip/slip.c,1 
drivers/ethernet/eth_sam_gmac.c,1 
drivers/net/loopback.c,3 
drivers/ethernet/eth_native_posix.c,1 
drivers/ethernet/eth_native_posix_adapt.c,1 
drivers/wifi/simplelink/simplelink.c,2 
drivers/wifi/simplelink/simplelink_sockets.c,4 
drivers/modem/ublox-sara-r4.c,1 
drivers/modem/modem_socket.c,2 
drivers/wifi/eswifi/eswifi_socket_offload.c,2 
drivers/modem/modem_cmd_handler.c,3 
net/ip/net_core.c,1 
net/ip/ip_buf.c,1 
net/yaip/nbuf.c,1 
net/yaip/net_context.c,1 
net/yaip/l2/ethernet.c,1 
net/yaip/ipv6.c,1 
doc/subsystems/networking,1 
doc/subsystems/networking/connectivity-example-app.c,1 
tests/net/ip-addr,1 
tests/net/ip-addr/src,1 
tests/net/ip-addr/src/main.c,1 
tests/net/arp,1 
tests/net/arp/src,1 
tests/net/arp/src/main.c,1 
tests/net/zoap,2 
tests/net/zoap/src,2 
tests/net/zoap/src/main.c,2 
tests/net/nbuf,1 
tests/net/nbuf/src,1 
tests/net/nbuf/src/main.c,1 
tests/net/6lo,1 
tests/net/6lo/src,1 
tests/net/6lo/src/main.c,1 
tests/net/context,1 
tests/net/context/src,1 
tests/net/context/src/main.c,1 
tests/net/ipv6/src,1 
tests/net/ipv6/src/main.c,1 
tests/net/mgmt,1 
tests/net/mgmt/src,1 
tests/net/mgmt/src/mgmt.c,1 
tests/net/route,1 
tests/net/route/src,1 
tests/net/route/src/main.c,1 
tests/net/rpl,1 
tests/net/rpl/src,1 
tests/net/rpl/src/main.c,1 
tests/net/lib/zoap,1 
tests/net/lib/zoap/src,1 
tests/net/lib/zoap/src/main.c,1 
tests/net/iface,1 
tests/net/iface/src,1 
tests/net/iface/src/main.c,1 
tests/net/socket,4 
tests/net/socket/udp,1 
tests/net/socket/udp/src,1 
tests/net/socket/udp/src/main.c,1 
tests/net/ethernet_mgmt,1 
tests/net/ethernet_mgmt/src,1 
tests/net/ethernet_mgmt/src/main.c,1 
tests/net/socket/getaddrinfo,1 
tests/net/socket/getaddrinfo/src,1 
tests/net/socket/getaddrinfo/src/main.c,1 
tests/net/socket/misc,2 
tests/net/socket/misc/src,2 
tests/net/socket/misc/src/main.c,2 
tests/net/socket/net_mgmt,2 
tests/net/socket/net_mgmt/src,2 
tests/net/socket/net_mgmt/src/main.c,2 
tests/net/icmpv4,2 
tests/net/icmpv4/src,2 
tests/net/icmpv4/src/main.c,2 
tests/net/socket/af_packet,2 
tests/net/socket/af_packet/src,2 
tests/net/socket/af_packet/src/main.c,2 
tests/net/tcp2,1 
tests/net/tcp2/src,1 
tests/net/tcp2/src/main.c,1 
tests/net/icmp/src,1 
tests/net/icmp/src/main.c,1 
subsys/net/ip/6lo.c,1 
subsys/net/ip/connection.c,1 
subsys/net/ip/dhcpv4.c,1 
subsys/net/ip/icmpv4.c,1 
subsys/net/ip/icmpv6.c,1 
subsys/net/ip/ipv4.c,1 
subsys/net/ip/ipv6.c,1 
subsys/net/ip/l2/arp.c,1 
subsys/net/ip/l2/dummy.c,1 
subsys/net/ip/l2/ethernet.c,1 
subsys/net/ip/l2/ieee802154/ieee802154_fragment.c,1 
subsys/net/ip/nbr.c,1 
subsys/net/ip/nbuf.c,1 
subsys/net/ip/net_context.c,1 
subsys/net/ip/net_core.c,1 
subsys/net/ip/net_if.c,1 
subsys/net/ip/net_shell.c,1 
subsys/net/ip/route.c,1 
subsys/net/ip/rpl-mrhof.c,1 
subsys/net/ip/rpl-of0.c,1 
subsys/net/ip/rpl.c,1 
subsys/net/ip/tcp.c,1 
subsys/net/ip/utils.c,1 
subsys/net/ip/net_stats.c,1 
subsys/net/lib/mqtt/mqtt.c,1 
subsys/net/lib/mqtt/mqtt_pkt.c,2 
subsys/net/lib/zoap,1 
subsys/net/lib/zoap/zoap.c,1 
subsys/net/lib/zoap/zoap_link_format.c,1 
subsys/net/lib/http/http_server.c,1 
subsys/net/lib/dns/resolve.c,1 
subsys/net/ip/net_pkt.c,1 
subsys/net/lib/http/http_client.c,1 
subsys/net/lib/sockets/sockets.c,1 
subsys/net/lib/app/init.c,1 
subsys/net/lib/app/client.c,1 
subsys/net/lib/app/net_app.c,1 
subsys/net/lib/lwm2m/lwm2m_rd_client.c,3 
subsys/net/lib/lwm2m/lwm2m_rw_plain_text.c,2 
subsys/net/lib/lwm2m/lwm2m_obj_device.c,3 
subsys/net/lib/http/http.c,1 
subsys/net/ip/net_tc.c,1 
subsys/net/lib/openthread/platform/radio.c,2 
subsys/net/hostname.c,2 
subsys/net/lib/openthread/platform/shell.c,3 
subsys/net/lib/config,2 
subsys/net/lib/config/init.c,1 
subsys/net/l2/ethernet/arp.c,1 
subsys/net/l2/ethernet/ethernet.c,1 
subsys/net/l2/ethernet/ethernet_mgmt.c,1 
subsys/net/l2/ethernet/ethernet_stats.c,1 
subsys/net/l2/ieee802154/ieee802154_radio_aloha.c,1 
subsys/net/l2/openthread/openthread_utils.c,3 
subsys/net/l2/ethernet/gptp/gptp_mi.c,1 
subsys/net/l2/dummy,1 
subsys/net/l2/dummy/dummy.c,1 
subsys/net/l2/wifi,4 
subsys/net/l2/ethernet/lldp,1 
subsys/net/l2/ethernet/lldp/lldp.c,1 
subsys/net/ip/ipv6_nbr.c,1 
subsys/net/l2/ethernet/gptp/gptp_user_api.c,1 
subsys/net/ip/promiscuous.c,1 
subsys/net/lib/sockets/sockets_select.c,1 
subsys/net/lib/mqtt/mqtt_transport.c,1 
subsys/net/ip/packet_socket.c,1 
subsys/net/l2/ppp/misc.c,1 
subsys/net/l2/ppp/ppp_l2.c,2 
subsys/net/lib/conn_mgr,1 
subsys/net/lib/conn_mgr/events_handler.c,1 
subsys/net/lib/conn_mgr/conn_mgr.c,1 
subsys/net/ip/tcp2.c,1 
subsys/net/l2/ppp/ipcp.c,3 
subsys/net/lib/mqtt/mqtt_transport_websocket.c,1 
tests/subsys/jwt,2 
tests/subsys/jwt/src,2 
arch/xtensa/core/gdbstub.c,2 
samples/subsys/zbus,4 
samples/bluetooth/tmap_peripheral,3 
samples/bluetooth/tmap_peripheral/src,3 
subsys/logging/log_output_syst.c,2 
subsys/demand_paging/eviction,1 
subsys/demand_paging/eviction/nru.c,1 
arch/nios2/core/offsets,1 
arch/nios2/core/offsets/offsets.c,1 
arch/arm/core/cortex_m/mpu/arm_core_mpu.c,1 
arch/posix/core/offsets,1 
arch/posix/core/offsets/offsets.c,1 
arch/x86/core/ia32/thread.c,1 
arch/x86/core/ia32/x86_mmu.c,1 
arch/arm/core/cortex_m/fault.c,2 
arch/riscv/core/cpu_idle.c,1 
arch/riscv/core/irq_manage.c,2 
arch/x86/core/offsets/ia32_offsets.c,1 
arch/posix/core/irq.c,1 
samples/mpu/mem_domain_apis_test,2 
samples/mpu/mem_domain_apis_test/src,2 
samples/mpu/mem_domain_apis_test/src/main.c,2 
samples/portability/cmsis_rtos_v2,2 
samples/portability/cmsis_rtos_v2/philosophers,1 
samples/portability/cmsis_rtos_v2/philosophers/src,1 
samples/portability/cmsis_rtos_v2/philosophers/src/main.c,1 
tests/kernel/threads/scheduling/schedule_api/src/test_priority_scheduling.c,1 
ext/hal/qmsi/drivers/qm_i2c.c,1 
ext/hal/qmsi/drivers/sensor/qm_ss_i2c.c,1 
net/ip/l2_buf.c,1 
lib/iot/dns/dns_client.c,1 
drivers/flash/soc_flash_nrf_ticker.c,2 
tests/bluetooth/bsim_bt/bsim_test_advx,2 
tests/bluetooth/bsim_bt/bsim_test_advx/src,2 
tests/bluetooth/bsim_bt/bsim_test_advx/src/main.c,2 
tests/bluetooth/bsim_bt/bsim_test_iso,2 
tests/bluetooth/bsim_bt/bsim_test_iso/src,2 
tests/bluetooth/bsim_bt/bsim_test_iso/src/main.c,2 
tests/bsim/bluetooth/ll,3 
tests/bsim/bluetooth/ll/cis,2 
tests/bsim/bluetooth/ll/cis/src,2 
tests/bsim/bluetooth/ll/cis/src/main.c,2 
subsys/bluetooth/controller/util/util.c,2 
subsys/bluetooth/controller/ticker,2 
subsys/bluetooth/controller/ticker/ticker.c,2 
subsys/bluetooth/controller/util/mayfly.c,1 
subsys/bluetooth/controller/ll_sw/ctrl.c,1 
subsys/bluetooth/shell/ll.c,2 
subsys/bluetooth/controller/ll_sw/ll_test.c,2 
subsys/bluetooth/controller/ll_sw/ll_addr.c,2 
subsys/bluetooth/controller/ll_sw/ll_tx_pwr.c,2 
subsys/bluetooth/controller/ll_sw/nordic,3 
subsys/bluetooth/controller/ll_sw/nordic/hal,3 
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5,3 
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/mayfly.c,2 
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/radio,3 
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/radio/radio.c,2 
subsys/bluetooth/controller/ll_sw/nordic/hal/nrf5/ticker.c,2 
subsys/bluetooth/controller/ll_sw/ull_conn.c,2 
subsys/bluetooth/controller/ll_sw/ull_master.c,2 
subsys/bluetooth/controller/ll_sw/ull_slave.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll,3 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_slave.c,2 
subsys/bluetooth/controller/ll_sw/ull.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_prof.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_conn.c,2 
subsys/bluetooth/controller/ll_sw/ull_scan.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll.c,2 
subsys/bluetooth/controller/ll_sw/ull_adv.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan.c,2 
subsys/bluetooth/controller/ll_sw/lll_chan.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_master.c,2 
subsys/bluetooth/controller/ll_sw/openisa,2 
subsys/bluetooth/controller/ll_sw/openisa/lll,2 
subsys/bluetooth/controller/ll_sw/openisa/lll/lll_adv.c,2 
subsys/bluetooth/controller/ll_sw/openisa/lll/lll_conn.c,2 
subsys/bluetooth/controller/ll_sw/ull_adv_aux.c,2 
subsys/bluetooth/controller/ll_sw/ull_sched.c,2 
subsys/bluetooth/controller/ll_sw/ull_adv_sync.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv_aux.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv_sync.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_scan_aux.c,2 
subsys/bluetooth/controller/ll_sw/ull_scan_aux.c,2 
subsys/bluetooth/controller/ll_sw/ull_chan.c,2 
subsys/bluetooth/controller/ll_sw/ull_sync.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_sync.c,2 
subsys/bluetooth/controller/ll_sw/ull_central_iso.c,2 
subsys/bluetooth/controller/ll_sw/ull_adv_iso.c,2 
subsys/bluetooth/controller/ll_sw/ull_sync_iso.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_adv_iso.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_sync_iso.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_peripheral_iso.c,2 
subsys/bluetooth/controller/ll_sw/nordic/lll/lll_central_iso.c,2 
arch/arm/soc/nordic_nrf/nrf52/soc.c,2 
samples/net/sockets/civetweb,2 
samples/net/sockets/civetweb/src,2 
tests/bluetooth/df/connection_cte_req,3 
tests/bluetooth/df/connection_cte_req/src,3 
arch/arm/soc/st_stm32/stm32f1/soc_gpio.c,1 
arch/arm/soc/nxp_kinetis,2 
arch/arm/soc/nxp_kinetis/k6x,2 
arch/arm/soc/nxp_kinetis/k6x/soc.c,2 
arch/arm/soc/nordic_nrf5,1 
arch/arm/soc/nordic_nrf5/nrf52,1 
arch/arm/soc/nordic_nrf5/nrf52/soc.c,1 
arch/arm/soc/st_stm32/stm32f1/soc.c,1 
arch/arm/soc/st_stm32/stm32f4/soc.c,1 
arch/arm/soc/ti_simplelink/cc32xx,2 
arch/arm/soc/ti_simplelink/cc32xx/soc.c,2 
arch/arm/soc/st_stm32/stm32l4,2 
arch/arm/soc/st_stm32/stm32l4/soc_pinmux.c,2 
arch/arm/soc/st_stm32/stm32l4/soc.c,1 
arch/arm/soc/st_stm32/stm32f4/soc_gpio.c,1 
arch/arm/soc/st_stm32/stm32l4/soc_gpio.c,1 
arch/arm/soc/st_stm32/stm32f3,2 
arch/arm/soc/st_stm32/stm32f3/soc.c,1 
arch/arm/soc/st_stm32/stm32f3/soc_gpio.c,2 
samples/net/zperf/src/shell_utils.c,1 
samples/bluetooth/gatt/dis.c,1 
samples/sensor/vl53l0x,2 
samples/sensor/vl53l0x/src,2 
samples/sensor/vl53l0x/src/main.c,2 
samples/boards/96b_argonkey/src,3 
samples/boards/96b_argonkey/src/main.c,3 
samples/subsys/logging/logger/src/ext_log_system_adapter.c,1 
samples/drivers/led_lp5562,1 
samples/drivers/led_lp5562/src,1 
samples/drivers/led_lp5562/src/main.c,1 
samples/sensor/adxl372,1 
samples/sensor/adxl372/src,1 
samples/sensor/adxl372/src/main.c,1 
samples/sensor/lsm303dlhc,1 
samples/sensor/lsm303dlhc/src,1 
samples/sensor/lsm303dlhc/src/main.c,1 
samples/shields,5 
samples/shields/x_nucleo_iks01a1,1 
samples/shields/x_nucleo_iks01a1/src,1 
samples/shields/x_nucleo_iks01a1/src/main.c,1 
samples/boards/bbc_microbit/sound,2 
samples/boards/bbc_microbit/sound/src,2 
samples/boards/bbc_microbit/sound/src/main.c,2 
samples/boards/96b_argonkey/microphone,2 
samples/boards/96b_argonkey/microphone/src,2 
samples/boards/96b_argonkey/microphone/src/main.c,2 
samples/subsys/ipc/ipm_mcux,1 
samples/subsys/ipc/ipm_mcux/remote,1 
samples/subsys/ipc/ipm_mcux/remote/src,1 
samples/subsys/ipc/ipm_mcux/remote/src/main_remote.c,1 
samples/subsys/ipc/ipm_mcux/src,1 
samples/subsys/ipc/ipm_mcux/src/main_master.c,1 
samples/boards/intel_s1000_crb/i2s,1 
samples/boards/intel_s1000_crb/i2s/src,1 
samples/boards/intel_s1000_crb/i2s/src/i2s_sample.c,1 
samples/subsys/ipc/openamp/src/main.c,2 
samples/subsys/ipc/openamp/remote/src/main.c,2 
samples/drivers/ps2,2 
samples/drivers/ps2/src,2 
samples/drivers/ps2/src/main.c,2 
samples/boards/intel_s1000_crb/audio/src/framework.c,1 
samples/boards/intel_s1000_crb/audio/src/tuning_driver.c,1 
samples/boards/nrf/battery,3 
samples/boards/nrf/battery/src,3 
samples/boards/nrf/battery/src/battery.c,3 
samples/boards/ti/cc13x2_cc26x2/system_off/src/ext_flash.c,2 
samples/net/cloud/tagoio_http_post,2 
samples/net/cloud/tagoio_http_post/src,2 
samples/net/cloud/tagoio_http_post/src/wifi.c,1 
lib/libc/common,4 
lib/libc/common/source,4 
lib/libc/common/source/stdlib,4 
drivers/pinmux/stm32/pinmux_stm32.c,2 
drivers/pinmux/stm32/pinmux_board_nucleo_f103rb.c,1 
drivers/gpio/gpio_cmsdk_ahb.c,2 
drivers/pinmux/dev/pinmux_dev_arm_beetle.c,1 
drivers/pinmux/stm32/pinmux_board_nucleo_l476rg.c,1 
drivers/i2c/i2c_stm32lx.c,2 
drivers/gpio/gpio_cc32xx.c,2 
drivers/pinmux/pinmux_mcux.c,1 
drivers/clock_control/beetle_clock_control.c,2 
drivers/counter/counter_tmr_cmsdk_apb.c,1 
drivers/gpio/gpio_mcux.c,2 
drivers/gpio/gpio_pulpino.c,1 
drivers/pwm/pwm_stm32.c,2 
drivers/watchdog/wdog_cmsdk_apb.c,1 
drivers/flash/flash_stm32f3x.c,2 
drivers/i2c/i2c_nrf5.c,2 
drivers/clock_control/stm32_ll_clock.c,1 
drivers/spi/spi_mcux_dspi.c,3 
drivers/sensor/max30101,1 
drivers/sensor/max30101/max30101.c,1 
drivers/ethernet/phy_sam_gmac.c,1 
drivers/serial/uart_fe310.c,1 
drivers/serial/uart_sam.c,2 
drivers/serial/usart_sam.c,2 
drivers/i2c/i2c_ll_stm32_v2.c,2 
drivers/i2c/i2c_ll_stm32.c,2 
drivers/spi/spim_nrf52_legacy.c,1 
drivers/i2c/i2c_sbcon.c,1 
drivers/entropy/entropy_mcux_trng.c,1 
drivers/sensor/lis2dh/lis2dh.c,2 
drivers/led_strip/apa102.c,1 
drivers/sensor/lsm6dsl/lsm6dsl_spi.c,1 
drivers/wifi/winc1500/wifi_winc1500_nm_bus_wrapper.c,1 
drivers/clock_control/clock_control_mcux_sim.c,1 
drivers/serial/uart_gecko.c,2 
drivers/serial/uart_miv.c,2 
drivers/sensor/apds9960/apds9960_trigger.c,2 
drivers/sensor/bmm150,3 
drivers/sensor/bmm150/bmm150.c,3 
drivers/sensor/lsm6dsl/lsm6dsl_i2c.c,1 
drivers/pinmux/pinmux_sam0.c,1 
drivers/audio/mpxxdtyy.c,1 
drivers/sensor/lis2ds12,4 
drivers/sensor/lis2ds12/lis2ds12_spi.c,1 
drivers/serial/uart_pl011.c,2 
drivers/audio/mpxxdtyy-i2s.c,1 
drivers/gpio/gpio_rv32m1.c,2 
drivers/clock_control/clock_control_rv32m1_pcc.c,2 
drivers/pinmux/pinmux_rv32m1.c,1 
drivers/pwm/pwm_sam.c,3 
drivers/sensor/lis2dw12/lis2dw12_spi.c,1 
drivers/gpio/gpio_ht16k33.c,2 
drivers/hwinfo/hwinfo_sam0.c,1 
drivers/sensor/lis2ds12/lis2ds12_i2c.c,1 
drivers/sensor/lis2dw12/lis2dw12_i2c.c,1 
drivers/clock_control/clock_control_mcux_pcc.c,2 
drivers/pinmux/pinmux_mchp_xec.c,2 
drivers/ethernet/eth_liteeth.c,2 
drivers/dma/dma_stm32.c,3 
drivers/sensor/tmp116,2 
drivers/sensor/tmp116/tmp116.c,2 
drivers/spi/spi_oc_simple.c,2 
drivers/serial/uart_mcux_flexcomm.c,3 
drivers/adc/adc_lmp90xxx.c,3 
drivers/gpio/gpio_litex.c,2 
drivers/ethernet/eth_gecko.c,2 
drivers/clock_control/clock_control_mcux_mcg.c,1 
drivers/sensor/nxp_kinetis_temp,2 
drivers/sensor/nxp_kinetis_temp/temp_kinetis.c,2 
drivers/led_strip/ws2812_gpio.c,2 
drivers/watchdog/wdt_gecko.c,2 
drivers/pwm/pwm_rv32m1_tpm.c,3 
drivers/i2c/i2c_litex.c,1 
drivers/pwm/pwm_litex.c,3 
drivers/spi/spi_litespi.c,2 
drivers/sensor/iis2dlpc,4 
drivers/sensor/iis2dlpc/iis2dlpc_i2c.c,1 
drivers/sensor/iis2dlpc/iis2dlpc_spi.c,1 
drivers/adc/adc_mcp320x.c,2 
drivers/dac/dac_stm32.c,2 
drivers/gpio/gpio_mcp23s17.c,2 
drivers/i2c/i2c_emul.c,2 
drivers/spi/spi_emul.c,2 
drivers/espi/espi_emul.c,1 
drivers/ethernet/phy,6 
boards/x86/quark_d2000_crb,1 
boards/x86/quark_d2000_crb/pinmux.c,1 
boards/arm/frdm_k64f,3 
boards/arm/frdm_k64f/pinmux.c,3 
boards/arm/hexiwear_k64,2 
boards/arm/hexiwear_k64/pinmux.c,2 
boards/arm/mps2_an385,1 
boards/arm/mps2_an385/pinmux.c,1 
boards/x86/tinytile,1 
boards/x86/tinytile/pinmux.c,1 
boards/arm/olimex_stm32_e407,2 
boards/arm/olimex_stm32_e407/pinmux.c,2 
boards/arm/frdm_kw41z,3 
boards/arm/frdm_kw41z/pinmux.c,3 
boards/arm/frdm_kl25z,3 
boards/arm/frdm_kl25z/pinmux.c,3 
boards/arm/hexiwear_kw40z,3 
boards/arm/hexiwear_kw40z/pinmux.c,3 
boards/arm/96b_carbon,2 
boards/arm/96b_carbon/pinmux.c,2 
boards/arm/disco_l475_iot1,2 
boards/arm/disco_l475_iot1/pinmux.c,2 
boards/arm/nucleo_f103rb,2 
boards/arm/nucleo_f103rb/pinmux.c,2 
boards/arm/nucleo_f334r8,2 
boards/arm/nucleo_f334r8/pinmux.c,2 
boards/arm/nucleo_f401re,2 
boards/arm/nucleo_f401re/pinmux.c,2 
boards/arm/nucleo_f411re,2 
boards/arm/nucleo_f411re/pinmux.c,2 
boards/arm/nucleo_f412zg,2 
boards/arm/nucleo_f412zg/pinmux.c,2 
boards/arm/nucleo_f413zh,2 
boards/arm/nucleo_f413zh/pinmux.c,2 
boards/arm/nucleo_l432kc,3 
boards/arm/nucleo_l432kc/pinmux.c,3 
