Arquivo,Descrição
targets/TARGET_NUVOTON/TARGET_M451/lp_ticker.c,1 
targets/TARGET_NUVOTON/TARGET_M451/i2c_api.c,2 
targets/TARGET_NUVOTON/TARGET_M451/spi_api.c,1 
targets/TARGET_NUVOTON/TARGET_M451/device,1 
targets/TARGET_NUVOTON/TARGET_M451/rtc_api.c,1 
targets/TARGET_NUVOTON/TARGET_NANO100/serial_api.c,1 
targets/TARGET_NUVOTON/TARGET_M480,2 
targets/TARGET_NUVOTON/TARGET_M480/can_api.c,2 
targets/TARGET_NUVOTON/TARGET_M480/pwmout_api.c,1 
targets/TARGET_NUVOTON/TARGET_M480/device,2 
targets/TARGET_NUVOTON/TARGET_M480/device/startup_M480.c,1 
targets/TARGET_NUVOTON/TARGET_M2351,3 
targets/TARGET_NUVOTON/TARGET_M2351/device,3 
targets/TARGET_NUVOTON/TARGET_M2351/device/startup_M2351.c,2 
targets/TARGET_NUVOTON/TARGET_M2351/device/system_M2351.c,2 
targets/TARGET_NUVOTON/TARGET_M2351/flash_api.c,1 
features/FEATURE_LWIP/lwip-interface/lwip-eth/arch/TARGET_NUVOTON/TARGET_NUC472/nuc472_netif.c,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC/TARGET_M480,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC/TARGET_M480/m480_eth.c,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC/TARGET_NUC472,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC/TARGET_NUC472/nuc472_eth.c,1 
features/netsocket/emac-drivers/TARGET_NUVOTON_EMAC/numaker_emac.cpp,1 
targets/TARGET_NUVOTON/TARGET_M451/can_api.c,2 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/TARGET_WIO_BG96,1 
targets/TARGET_ONSEMI,2 
targets/TARGET_ONSEMI/TARGET_NCS36510,2 
rtos/TARGET_CORTEX/rtx5/RTX/Source/rtx_lib.c,1 
TESTS/mbed_hal/lp_ticker,1 
TESTS/mbed_hal/lp_ticker/main.cpp,1 
TESTS/mbed_hal/sleep/main.cpp,2 
TESTS/mbed_hal/common_tickers,2 
TESTS/mbed_hal/common_tickers/main.cpp,2 
targets/TARGET_Maxim/TARGET_MAX32620,4 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/api/rtc_api.c,1 
features/FEATURE_LWIP/lwip-interface/lwip_stack.c,1 
features/nanostack/mbed-mesh-api/source/wisun_tasklet.c,1 
TESTS/network/emac/emac_test_initialize.cpp,1 
TESTS/network/emac/emac_util.cpp,1 
TESTS/network/emac/main.cpp,1 
targets/TARGET_RENESAS/TARGET_RZ_A1XX,3 
targets/TARGET_RENESAS/TARGET_RZ_A1XX/flash_api.c,1 
connectivity/nanostack,1 
connectivity/drivers/lora,2 
targets/TARGET_NUVOTON/TARGET_NANO100/gpio_irq_api.c,1 
targets/TARGET_Realtek/TARGET_AMEBA/TARGET_RTL8195A,3 
targets/TARGET_Realtek/TARGET_AMEBA/TARGET_RTL8195A/device,1 
targets/TARGET_Realtek/TARGET_AMEBA/TARGET_RTL8195A/device/rtl8195a_init.c,1 
features/frameworks/mbed-coap,1 
features/frameworks/mbed-coap/source,1 
features/frameworks/mbed-coap/source/sn_coap_protocol.c,1 
TESTS/mbed_platform/stats_sys,1 
TESTS/mbed_platform/stats_sys/main.cpp,1 
platform/mbed_stats.c,2 
SDBlockDevice.cpp,1 
components/storage/blockdevice/COMPONENT_FLASHIAP,3 
features/nanostack/mbed-mesh-api/source/ethernet_tasklet.c,1 
TESTS/netsocket/udp/udpsocket_open_close_repeat.cpp,1 
events/equeue/equeue.c,1 
targets/TARGET_TOSHIBA/TARGET_TMPM46B,1 
targets/TARGET_TOSHIBA/TARGET_TMPM46B/pwmout_api.c,1 
TESTS/events,1 
TESTS/mbed_hal/qspi,1 
TESTS/mbed_hal/qspi/main.cpp,1 
TESTS/mbed_hal/qspi/qspi_test_utils.cpp,1 
targets/TARGET_NORDIC/TARGET_NRF5x/qspi_api.c,1 
targets/TARGET_STM/qspi_api.c,1 
events/source,3 
events/source/equeue.c,1 
TESTS/mbed_drivers/lp_timer,1 
TESTS/mbed_drivers/lp_timer/main.cpp,1 
TESTS/mbed_drivers/timer,1 
TESTS/mbed_drivers/timer/main.cpp,1 
TESTS/mbed_hal_fpga_ci_test_shield,2 
TESTS/mbed_hal_fpga_ci_test_shield/i2c,1 
TESTS/mbed_hal_fpga_ci_test_shield/i2c/main.cpp,1 
TESTS/mbed_hal_fpga_ci_test_shield/uart,1 
TESTS/mbed_hal_fpga_ci_test_shield/uart/main.cpp,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K64F/us_ticker.c,1 
targets/TARGET_NORDIC/TARGET_NRF5x/TARGET_NRF52/TARGET_MCU_NRF52840,4 
drivers/source/QSPI.cpp,1 
drivers/source/SerialBase.cpp,2 
TESTS/mbed_hal/watchdog_timing,1 
TESTS/mbed_hal/watchdog_timing/main.cpp,1 
TESTS/mbed_hal/reset_reason,1 
TESTS/mbed_hal/reset_reason/main.cpp,1 
TESTS/mbed_hal/watchdog,1 
TESTS/mbed_hal/watchdog/main.cpp,1 
TESTS/mbed_hal/watchdog_reset,1 
TESTS/mbed_hal/watchdog_reset/main.cpp,1 
TESTS/mbed_drivers/watchdog,1 
TESTS/mbed_drivers/watchdog/main.cpp,1 
TESTS/mbed_drivers/reset_reason,1 
TESTS/mbed_drivers/reset_reason/main.cpp,1 
TESTS/mbed_drivers/watchdog_reset,1 
TESTS/mbed_drivers/watchdog_reset/main.cpp,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K64F/watchdog_api.c,1 
hal/mbed_pinmap_common.c,1 
rtos/TARGET_CORTEX/mbed_boot.c,1 
rtos/TARGET_CORTEX/mbed_rtx_handlers.c,1 
features/FEATURE_LWIP/lwip-interface/lwip-sys/arch/lwip_sys_arch.c,1 
features/filesystem/bd/ReadOnlyBlockDevice.cpp,1 
TESTS/mbed_platform/error_handling,1 
TESTS/mbed_platform/error_handling/main.cpp,1 
platform/mbed_error.c,1 
platform/Stream.cpp,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/TARGET_MODULE_UBLOX_ODIN_W2/sdk,2 
features/storage/filesystem/littlefs,3 
features/storage/system_storage,1 
features/storage/system_storage/SystemStorage.cpp,1 
TESTS/network/wifi/wifi_connect_params_valid_secure.cpp,1 
TESTS/network/wifi/wifi_connect_secure.cpp,1 
TESTS/netsocket/tcp/tcpsocket_thread_per_socket_safety.cpp,1 
drivers/source/SFDP.cpp,1 
components/storage,2 
components/storage/blockdevice,2 
components/storage/blockdevice/COMPONENT_QSPIF,2 
components/storage/blockdevice/COMPONENT_QSPIF/QSPIFBlockDevice.cpp,2 
components/storage/blockdevice/COMPONENT_SPIF,1 
components/storage/blockdevice/COMPONENT_SPIF/SPIFBlockDevice.cpp,1 
components/wifi,2 
components/wifi/esp8266-driver,2 
components/wifi/esp8266-driver/ESP8266Interface.cpp,2 
components/wifi/esp8266-driver/ESP8266,2 
components/wifi/esp8266-driver/ESP8266/ESP8266.cpp,1 
features/FEATURE_BLE/targets/TARGET_NORDIC/TARGET_NORDIC_SOFTDEVICE/TARGET_NRF52/source/btle,1 
features/FEATURE_BLE/targets/TARGET_NORDIC/TARGET_NORDIC_SOFTDEVICE/TARGET_NRF52/source/btle/btle.cpp,1 
features/FEATURE_BLE/targets/TARGET_CORDIO/stack_adaptation/hci_tr.c,1 
features/cellular/framework/targets/UBLOX/PPP,4 
hal/mbed_sleep_manager.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K64F/mbed_crc_api.c,1 
features/cellular/framework/device,3 
features/cellular/framework/device/ATHandler.cpp,1 
targets/TARGET_Silicon_Labs/TARGET_EFM32/TARGET_EFM32GG11,2 
targets/TARGET_Silicon_Labs/TARGET_EFM32/TARGET_EFM32GG11/PeripheralPins.c,1 
features/mbedtls/src/platform.c,1 
features/mbedtls/src/cipher.c,1 
features/mbedtls/src/cmac.c,1 
features/mbedtls/src/pkparse.c,1 
features/mbedtls/src/aes.c,1 
TEST_APPS/device/socket_app,2 
targets/TARGET_ARM_SSG/TARGET_CM3DS_MPS2,2 
targets/TARGET_ARM_SSG/TARGET_CM3DS_MPS2/device,2 
targets/TARGET_ARM_SSG/TARGET_CM3DS_MPS2/device/platform_devices.c,1 
features/filesystem/bd/ExhaustibleBlockDevice.cpp,1 
TESTS/mbed_drivers/flashiap,1 
TESTS/mbed_drivers/flashiap/main.cpp,1 
components/TARGET_PSA/services,6 
targets/TARGET_STM/mbed_crc_api.c,2 
targets/TARGET_Maxim/TARGET_MAX32625,3 
targets/TARGET_Maxim/TARGET_MAX32625/us_ticker.c,1 
features/cellular/easy_cellular,2 
features/cellular/easy_cellular/EasyCellularConnection.cpp,2 
features/cellular/framework/AT/ATHandler.cpp,1 
features/cellular/framework/AT/AT_CellularNetwork.cpp,2 
features/cellular/framework/AT/AT_CellularStack.cpp,1 
features/cellular/framework/AT/AT_CellularDevice.cpp,1 
features/cellular/UNITTESTS/at/at_cellularstack/test_at_cellularstack.cpp,1 
features/cellular/framework/AT/AT_CellularPower.cpp,2 
features/cellular/framework/targets/QUECTEL/BG96/QUECTEL_BG96_CellularStack.cpp,2 
features/cellular/framework/targets/QUECTEL/BC95/QUECTEL_BC95_CellularStack.cpp,2 
features/cellular/framework/targets/QUECTEL/BG96/QUECTEL_BG96.cpp,1 
features/cellular/framework/AT/AT_CellularInformation.cpp,1 
features/cellular/framework/targets/TELIT/HE910,2 
features/cellular/framework/targets/TELIT/HE910/TELIT_HE910.cpp,2 
features/cellular/framework/targets/QUECTEL/BC95/QUECTEL_BC95.cpp,1 
features/cellular/framework/targets/UBLOX/PPP/UBLOX_PPP.cpp,2 
features/cellular/framework/common,1 
features/cellular/TESTS,2 
features/cellular/TESTS/socket,2 
features/cellular/TESTS/socket/udp,2 
features/cellular/TESTS/socket/udp/main.cpp,2 
features/cellular/TESTS/api,2 
features/cellular/TESTS/api/cellular_device,1 
features/cellular/TESTS/api/cellular_device/main.cpp,1 
features/cellular/framework/targets/UBLOX/AT,3 
features/cellular/framework/targets/UBLOX/AT/UBLOX_AT.cpp,2 
features/cellular/framework/targets/GEMALTO/CINTERION/GEMALTO_CINTERION_CellularStack.cpp,1 
features/cellular/framework/targets/GEMALTO/CINTERION/GEMALTO_CINTERION.cpp,1 
features/cellular/framework/targets/QUECTEL/UG96,2 
features/cellular/framework/targets/QUECTEL/UG96/QUECTEL_UG96.cpp,2 
features/cellular/framework/targets/MultiTech/DragonflyNano/PPP/SARA4_PPP.cpp,2 
features/cellular/framework/device/CellularDevice.cpp,2 
features/cellular/framework/device/CellularStateMachine.cpp,2 
features/cellular/framework/AT/AT_CellularContext.cpp,2 
features/cellular/framework/device/CellularContext.cpp,2 
features/cellular/framework/targets/GEMALTO/CINTERION/GEMALTO_CINTERION_CellularContext.cpp,1 
features/cellular/framework/targets/QUECTEL/BC95/QUECTEL_BC95_CellularContext.cpp,2 
features/cellular/framework/targets/GENERIC,1 
features/cellular/framework/targets/GENERIC/GENERIC_AT3GPP,1 
features/cellular/framework/targets/GENERIC/GENERIC_AT3GPP/GENERIC_AT3GPP.cpp,1 
features/cellular/framework/targets/QUECTEL/M26/QUECTEL_M26.cpp,1 
targets/TARGET_NXP/TARGET_LPC176X/TARGET_UBLOX_C027/ONBOARD_UBLOX_PPP.cpp,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTB_MTS_DRAGONFLY,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTB_MTS_DRAGONFLY/ONBOARD_TELIT_HE910.cpp,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_MTS_DRAGONFLY_F411RE/ONBOARD_TELIT_HE910.cpp,1 
targets/TARGET_STM/TARGET_STM32L4/TARGET_MTS_DRAGONFLY_L471QG,3 
targets/TARGET_STM/TARGET_STM32L4/TARGET_MTS_DRAGONFLY_L471QG/ONBOARD_SARA4_PPP.cpp,1 
UNITTESTS/features/cellular/framework/AT/at_cellulardevice,1 
UNITTESTS/features/cellular/framework/AT/at_cellulardevice/at_cellulardevicetest.cpp,1 
UNITTESTS/features/cellular/framework/AT/at_cellularnetwork,1 
UNITTESTS/features/cellular/framework/AT/at_cellularnetwork/at_cellularnetworktest.cpp,1 
UNITTESTS/stubs/AT_CellularBase_stub.cpp,2 
UNITTESTS/stubs/AT_CellularDevice_stub.cpp,1 
UNITTESTS/stubs/AT_CellularNetwork_stub.cpp,2 
UNITTESTS/features/cellular/framework/AT/at_cellularstack,1 
UNITTESTS/features/cellular/framework/AT/at_cellularstack/at_cellularstacktest.cpp,1 
UNITTESTS/features/cellular/framework/AT/at_cellularcontext,2 
UNITTESTS/features/cellular/framework/AT/at_cellularcontext/at_cellularcontexttest.cpp,2 
UNITTESTS/stubs/AT_CellularContext_stub.cpp,2 
features/cellular/UNITTESTS/stubs/ATHandler_stub.cpp,1 
features/cellular/easy_cellular/CellularConnectionFSM.cpp,1 
features/netsocket/cellular/generic_modem_driver/OnboardCellularInterface.cpp,1 
features/cellular/framework/targets/UBLOX/PPP/UBLOX_PPP_CellularNetwork.cpp,1 
features/cellular/framework/targets/QUECTEL/UG96/QUECTEL_UG96_CellularContext.cpp,1 
UNITTESTS/stubs/CellularDevice_stub.cpp,1 
features/cellular/framework/targets/UBLOX/AT/UBLOX_AT_CellularStack.cpp,1 
features/device_key,1 
features/device_key/source,1 
features/device_key/source/DeviceKey.cpp,1 
features/storage/blockdevice,1 
features/storage/blockdevice/BufferedBlockDevice.cpp,1 
features/storage/blockdevice/ChainingBlockDevice.cpp,1 
features/storage/blockdevice/ExhaustibleBlockDevice.cpp,1 
features/storage/blockdevice/FlashSimBlockDevice.cpp,1 
features/storage/blockdevice/HeapBlockDevice.cpp,1 
features/storage/blockdevice/SlicingBlockDevice.cpp,1 
features/storage/filesystem,1 
features/storage/filesystem/fat,2 
TESTS/mbed_hal/trng,2 
TESTS/mbed_hal/trng/main.cpp,2 
components/storage/blockdevice/COMPONENT_FLASHIAP/FlashIAPBlockDevice.cpp,1 
connectivity/FEATURE_BLE/source/generic/KVStoreSecurityDb.cpp,1 
connectivity/FEATURE_BLE/source/cordio/source/GattServerImpl.cpp,1 
targets/TARGET_ARM_FM,1 
targets/TARGET_ARM_FM/TARGET_FVP_MPS2,1 
targets/TARGET_NORDIC/TARGET_NRF5x/TARGET_NRF52/reloc_vector_table.c,1 
rtos/TARGET_CORTEX/mbed_rtos_rtx.c,1 
TESTS/mbed-crypto,2 
TESTS/mbed-crypto/sanity,2 
TESTS/mbed-crypto/sanity/main.cpp,2 
TESTS/mbed_hal/spm,1 
TESTS/mbed_hal/spm/main.cpp,1 
TESTS/psa,3 
TESTS/psa/spm_client,3 
TESTS/psa/spm_client/COMPONENT_SPE,2 
TESTS/psa/spm_client/COMPONENT_SPE/psa_setup.c,1 
TESTS/psa/spm_server,3 
TESTS/psa/spm_server/COMPONENT_NSPE,2 
TESTS/psa/spm_server/COMPONENT_NSPE/main.cpp,2 
TESTS/psa/spm_server/COMPONENT_SPE,2 
TESTS/psa/spm_server/COMPONENT_SPE/psa_setup.c,1 
TESTS/psa/spm_smoke,3 
TESTS/psa/spm_smoke/COMPONENT_NSPE,1 
TESTS/psa/spm_smoke/COMPONENT_NSPE/main.cpp,1 
TESTS/psa/spm_smoke/COMPONENT_SPE,2 
TESTS/psa/spm_smoke/COMPONENT_SPE/psa_setup.c,1 
TESTS/psa/entropy_inject,1 
TESTS/psa/entropy_inject/main.cpp,1 
TESTS/psa/crypto_init,2 
TESTS/psa/crypto_access_control,3 
targets/TARGET_Cypress/TARGET_PSOC6/TARGET_CY8CKIT_062_WIFI_BT,5 
components/TARGET_PSA/services/crypto,4 
components/TARGET_PSA/services/crypto/COMPONENT_SPE,3 
components/TARGET_PSA/services/crypto/COMPONENT_SPE/psa_crypto_partition.c,2 
components/TARGET_PSA/services/platform,2 
components/TARGET_PSA/services/platform/COMPONENT_PSA_SRV_IPC,1 
components/TARGET_PSA/services/platform/COMPONENT_PSA_SRV_IPC/platform_ipc.c,1 
components/TARGET_PSA/services/platform/COMPONENT_SPE,1 
components/TARGET_PSA/services/platform/COMPONENT_SPE/platform_partition.c,1 
features/storage/TESTS,1 
features/storage/TESTS/blockdevice,1 
features/storage/TESTS/blockdevice/general_block_device,1 
features/storage/TESTS/blockdevice/general_block_device/main.cpp,1 
features/nanostack/nanostack-hal-mbed-cmsis-rtos,1 
features/nanostack/nanostack-hal-mbed-cmsis-rtos/arm_hal_fhss_timer.cpp,1 
features/netsocket/EMACInterface.cpp,1 
TESTS/netsocket/tcp/tcpsocket_echotest.cpp,1 
TESTS/netsocket/udp/udpsocket_echotest.cpp,1 
TESTS/netsocket/tls,1 
TESTS/netsocket/tls/main.cpp,1 
TESTS/netsocket/tls/tlssocket_echotest.cpp,1 
UNITTESTS/features/netsocket/InternetSocket,1 
UNITTESTS/features/netsocket/InternetSocket/test_InternetSocket.cpp,1 
UNITTESTS/features/netsocket/TCPSocket,1 
UNITTESTS/features/netsocket/TCPSocket/test_TCPSocket.cpp,1 
targets/TARGET_Cypress,5 
targets/TARGET_Cypress/TARGET_PSOC6,6 
TESTS/psa/crypto_access_control/COMPONENT_SPE,2 
TESTS/psa/crypto_access_control/COMPONENT_NSPE,1 
TESTS/psa/crypto_access_control/COMPONENT_NSPE/main.cpp,1 
TESTS/psa/crypto_access_control/COMPONENT_SPE/test_partition.c,1 
components/TARGET_PSA/services/crypto/COMPONENT_PSA_SRV_IPC,1 
components/TARGET_PSA/services/crypto/COMPONENT_PSA_SRV_IPC/psa_crypto_spm.c,1 
features/mbedtls/platform/TARGET_PSA,1 
features/mbedtls/platform/TARGET_PSA/COMPONENT_PSA_SRV_IMPL,1 
features/mbedtls/platform/TARGET_PSA/COMPONENT_PSA_SRV_IMPL/src,1 
features/mbedtls/platform/TARGET_PSA/COMPONENT_PSA_SRV_IMPL/src/default_random_seed.cpp,1 
features/lwipstack/LWIPStack.cpp,2 
targets/TARGET_Cypress/TARGET_PSOC6/TARGET_CY8CKIT_062_BLE,3 
targets/TARGET_Cypress/TARGET_PSOC6/TARGET_CY8CMOD_062_4343W,3 
TESTS/psa/attestation,1 
TESTS/psa/attestation/main.cpp,1 
targets/TARGET_RENESAS/TARGET_RZ_A1XX/pwmout_api.c,1 
features/FEATURE_BLE/targets/TARGET_Cypress,3 
features/netsocket/emac-drivers/TARGET_Cypress,3 
features/netsocket/emac-drivers/TARGET_Cypress/COMPONENT_WHD,2 
features/netsocket/emac-drivers/TARGET_Cypress/COMPONENT_WHD/interface,2 
drivers/source/UARTSerial.cpp,1 
platform/source/mbed_error.c,1 
connectivity/drivers,7 
connectivity/libraries,1 
connectivity/libraries/ppp,1 
connectivity/libraries/ppp/source,1 
connectivity/drivers/cellular,1 
connectivity/drivers/cellular/QUECTEL,2 
connectivity/drivers/cellular/QUECTEL/BC95,1 
connectivity/cellular,2 
connectivity/cellular/source,3 
connectivity/cellular/source/framework,3 
storage/kvstore,2 
targets/TARGET_NORDIC/TARGET_NRF5x/TARGET_NRF52/i2c_api.c,1 
targets/TARGET_NORDIC/TARGET_NRF5x/TARGET_NRF52/us_ticker.c,1 
platform/source,3 
platform/source/mbed_sdk_boot.c,1 
connectivity/netsocket,1 
connectivity/netsocket/source,1 
connectivity/drivers/emac,5 
connectivity/drivers/emac/TARGET_STM,2 
targets/TARGET_NUVOTON/TARGET_NUC472/analogin_api.c,1 
targets/TARGET_NUVOTON/TARGET_NUC472/can_api.c,1 
targets/TARGET_NUVOTON/TARGET_NANO100/i2c_api.c,1 
targets/TARGET_STM/TARGET_STM32F4/TARGET_STM32F439xI/TARGET_MODULE_UBLOX_ODIN_W2/sdk/ublox-odin-w2-drivers,1 
drivers/source/FlashIAP.cpp,1 
platform/source/mbed_retarget.cpp,1 
events/source/tests,2 
features/cellular/framework/targets/TELIT/ME910/TELIT_ME910.cpp,1 
TESTS/mbed_platform/minimal-printf,1 
TESTS/mbed_platform/minimal-printf/compliance,1 
platform/source/minimal-printf,1 
platform/source/minimal-printf/mbed_printf_implementation.c,1 
features/storage/kvstore/conf,1 
features/storage/kvstore/conf/kv_config.cpp,1 
targets/TARGET_Cypress/TARGET_PSOC6/mbed_overrides.c,1 
connectivity/lwipstack,1 
connectivity/lwipstack/source,2 
TESTS/mbedtls,1 
features/FEATURE_BLE/targets/TARGET_Cypress/TARGET_CYW43XXX,1 
TESTS/network/emac/emac_TestMemoryManager.cpp,1 
TESTS/lorawan,1 
TESTS/lorawan/loraradio,1 
TESTS/lorawan/loraradio/main.cpp,1 
TESTS/netsocket/dns,1 
TESTS/netsocket/dns/asynchronous_dns_cache.cpp,1 
TESTS/netsocket/dns/synchronous_dns_cache.cpp,1 
components/storage/blockdevice/COMPONENT_SD/TESTS,1 
components/storage/blockdevice/COMPONENT_SD/TESTS/filesystem,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers/source,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers/source/cy_flash.c,1 
targets/TARGET_Cypress/TARGET_PSOC6/TARGET_CY8CMOD_062_4343W/device,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers/source/cy_syslib.c,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers/source/cy_sysclk.c,1 
targets/TARGET_Cypress/TARGET_PSOC6/psoc6pdl/drivers/source/cy_syspm.c,1 
connectivity/drivers/wifi,2 
connectivity/drivers/ble/FEATURE_BLE/COMPONENT_CYW43XXX,2 
connectivity/drivers/ble/FEATURE_BLE/TARGET_NORDIC,1 
connectivity/drivers/ble/FEATURE_BLE/TARGET_NORDIC/TARGET_NORDIC_CORDIO,1 
connectivity/drivers/ble/FEATURE_BLE/TARGET_NORDIC/TARGET_NORDIC_CORDIO/TARGET_NRF5x,1 
targets/TARGET_NORDIC/TARGET_NRF5x/TARGET_NRF52/spi_api.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_K66F/pwmout_api.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_K82F/pwmout_api.c,1 
targets/TARGET_Freescale/TARGET_MCUXpresso_MCUS/TARGET_MCU_K22F/pwmout_api.c,1 
connectivity/libraries/ppp/source/ppp_service.cpp,1 
connectivity/drivers/ble/FEATURE_BLE/COMPONENT_CYW43XXX/CyH4TransportDriver.cpp,1 
connectivity/drivers/lora/TARGET_STM32WL,1 
connectivity/drivers/lora/TARGET_STM32WL/STM32WL_LoRaRadio.cpp,1 
connectivity/netsocket/source/TCPSocket.cpp,1 
